Year,Month,Province,Rainfall_Final
2021,Jun,เชียงใหม่,86.55000000000001
2021,Jun,เพชรบุรี,28.15
2021,Jun,เพชรบูรณ์,133.65
2021,Jun,เลย,73.5
2021,Jun,แพร่,87.2
2021,Jun,แม่ฮ่องสอน,124.05
2021,Mar,Chok Chai,51.43333333333334
2021,Mar,Hua Hin,39.5
2021,Mar,Kabin Buri,62.96666666666667
2021,Mar,Khlong Yai,129.29999999999998
2021,Mar,Kosum Phisai,35.9
2021,Mar,Lampang,19.433333333333334
2021,Mar,Lamphun,30.866666666666664
2021,Mar,Lom Sak,36.13333333333333
2021,Mar,Lop Buri,37.2
2021,Mar,Mae Sariang,7.233333333333333
2021,Mar,Mae Sot,15.1
2021,Mar,Mukdahan,50.93333333333334
2021,Mar,Nakhon Phanom,50.53333333333333
2021,Mar,Nakhon Ratchasima,49.93333333333334
2021,Mar,Nakhon Sawan,54.833333333333336
2021,Mar,Nang Rong,71.60000000000001
2021,Mar,Narathiwat,67.0
2021,Mar,Nong Khai,101.56666666666666
2021,Mar,Phayao,34.86666666666667
2021,Mar,Phetchabun,63.26666666666667
2021,Mar,Phetchaburi,18.2
2021,Mar,Phitsanulok,35.06666666666667
2021,Mar,Prachin Buri,58.76666666666667
2021,Mar,Ranong,72.39999999999999
2021,Mar,Rayong,37.66666666666666
2021,Mar,Roi Et,72.0
2021,Mar,Sakon Nakhon,29.83333333333333
2021,Mar,Satun,153.26666666666668
2021,Mar,Songkhla,31.96666666666667
2021,Mar,Suphan Buri,6.033333333333334
2021,Mar,Surin,68.7
2021,Mar,Tha Tum,28.8
2021,Mar,Ubon Ratchathani,26.3
2021,Mar,Uttaradit,19.866666666666664
2021,Mar,Wichian Buri,115.5
2021,Mar,กรุงเทพมหานคร,3.0
2021,Mar,กาญจนบุรี,39.6
2021,Mar,กำแพงเพชร,41.73333333333333
2021,Mar,ขอนแก่น,77.6
2021,Mar,จันทบุรี,65.73333333333333
2021,Mar,ฉะเชิงเทรา,95.4
2021,Mar,ชลบุรี,60.76666666666667
2021,Mar,ชัยนาท,6.1
2021,Mar,ชัยภูมิ,50.833333333333336
2021,Mar,ชุมพร,18.5
2021,Mar,ตรัง,0.4333333333333333
2021,Mar,ตราด,129.29999999999998
2021,Mar,ตาก,20.299999999999997
2021,Mar,นครพนม,26.1
2021,Mar,นครราชสีมา,96.0
2021,Mar,นครศรีธรรมราช,53.3
2021,Mar,นครสวรรค์,23.2
2021,Mar,นราธิวาส,67.0
2021,Mar,น่าน,19.6
2021,Mar,บุรีรัมย์,71.60000000000001
2021,Mar,ปทุมธานี,37.5
2021,Mar,ประจวบคีรีขันธ์,7.4
2021,Mar,ปราจีนบุรี,60.86666666666667
2021,Mar,ปัตตานี,52.4
2021,Mar,พระนครศรีอยุธยา,7.3
2021,Mar,พะเยา,34.86666666666667
2021,Mar,พังงา,0.5
2021,Mar,พัทลุง,58.7
2021,Mar,พิจิตร,1.0
2021,Mar,พิษณุโลก,35.06666666666667
2021,Mar,ภูเก็ต,55.66666666666667
2021,Mar,มหาสารคาม,35.9
2021,Mar,มุกดาหาร,50.93333333333334
2021,Mar,ยะลา,200.5
2021,Mar,ระนอง,72.39999999999999
2021,Mar,ระยอง,52.7
2021,Mar,ราชบุรี,19.9
2021,Mar,ร้อยเอ็ด,36.5
2021,Mar,ลพบุรี,65.65
2021,Mar,ลำปาง,19.433333333333334
2021,Mar,ลำพูน,30.866666666666664
2021,Mar,ศรีสะเกษ,1.0
2021,Mar,สกลนคร,106.4
2021,Mar,สงขลา,194.3
2021,Mar,สตูล,153.26666666666668
2021,Mar,สระแก้ว,44.333333333333336
2021,Mar,สุพรรณบุรี,3.0
2021,Mar,สุราษฎร์ธานี,12.55
2021,Mar,สุรินทร์,11.8
2021,Mar,หนองคาย,101.56666666666666
2021,Mar,อุดรธานี,0.4333333333333333
2021,Mar,อุตรดิตถ์,19.866666666666664
2021,Mar,อุบลราชธานี,3.9
2021,Mar,เชียงราย,1.0
2021,Mar,เชียงใหม่,30.9
2021,Mar,เพชรบุรี,18.2
2021,Mar,เพชรบูรณ์,71.63333333333333
2021,Mar,เลย,39.6
2021,Mar,แพร่,45.43333333333334
2021,Mar,แม่ฮ่องสอน,7.233333333333333
2021,May,Chok Chai,132.16666666666666
2021,May,Hua Hin,132.73333333333332
2021,May,Kabin Buri,133.43333333333334
2021,May,Khlong Yai,251.0666666666667
2021,May,Kosum Phisai,244.76666666666665
2021,May,Lampang,198.26666666666665
2021,May,Lamphun,220.4333333333333
2021,May,Lom Sak,132.26666666666665
2021,May,Lop Buri,132.66666666666666
2021,May,Mae Sariang,197.0666666666667
2021,May,Mae Sot,211.4
2021,May,Mukdahan,133.56666666666666
2021,May,Nakhon Phanom,210.80000000000004
2021,May,Nakhon Ratchasima,145.1
2021,May,Nakhon Sawan,127.56666666666666
2021,May,Nang Rong,183.2
2021,May,Narathiwat,166.46666666666667
2021,May,Nong Khai,222.26666666666665
2021,May,Phayao,159.33333333333334
2021,May,Phetchabun,123.16666666666669
2021,May,Phetchaburi,59.133333333333326
2021,May,Phitsanulok,195.76666666666665
2021,May,Prachin Buri,182.86666666666667
2021,May,Ranong,433.5333333333333
2021,May,Rayong,264.76666666666665
2021,May,Roi Et,235.4333333333333
2021,May,Sakon Nakhon,206.4333333333333
2021,May,Satun,227.4333333333333
2021,May,Songkhla,101.26666666666668
2021,May,Suphan Buri,117.93333333333334
2021,May,Surin,184.8
2021,May,Tha Tum,29.4
2021,May,Ubon Ratchathani,309.1666666666667
2021,May,Uttaradit,190.86666666666667
2021,May,Wichian Buri,176.26666666666665
2021,May,กรุงเทพมหานคร,200.9
2021,May,กาญจนบุรี,125.73333333333332
2021,May,กำแพงเพชร,191.93333333333337
2021,May,ขอนแก่น,141.9
2021,May,จันทบุรี,412.5
2021,May,ฉะเชิงเทรา,57.1
2021,May,ชลบุรี,178.03333333333333
2021,May,ชัยนาท,15.5
2021,May,ชัยภูมิ,137.23333333333332
2021,May,ชุมพร,122.4
2021,May,ตรัง,0.6333333333333333
2021,May,ตราด,251.0666666666667
2021,May,ตาก,119.71666666666667
2021,May,นครพนม,85.5
2021,May,นครราชสีมา,100.3
2021,May,นครศรีธรรมราช,189.0
2021,May,นครสวรรค์,122.7
2021,May,นราธิวาส,166.46666666666667
2021,May,น่าน,89.7
2021,May,บุรีรัมย์,183.2
2021,May,ปทุมธานี,164.4
2021,May,ประจวบคีรีขันธ์,149.2
2021,May,ปราจีนบุรี,158.15
2021,May,ปัตตานี,163.83333333333334
2021,May,พระนครศรีอยุธยา,121.0
2021,May,พะเยา,159.33333333333334
2021,May,พังงา,0.4333333333333333
2021,May,พัทลุง,61.9
2021,May,พิจิตร,0.0
2021,May,พิษณุโลก,195.76666666666665
2021,May,ภูเก็ต,308.1166666666667
2021,May,มหาสารคาม,244.76666666666665
2021,May,มุกดาหาร,133.56666666666666
2021,May,ยะลา,375.2
2021,May,ระนอง,433.5333333333333
2021,May,ระยอง,221.8
2021,May,ราชบุรี,0.0
2021,May,ร้อยเอ็ด,96.0
2021,May,ลพบุรี,174.19166666666666
2021,May,ลำปาง,198.26666666666665
2021,May,ลำพูน,220.4333333333333
2021,May,ศรีสะเกษ,155.4
2021,May,สกลนคร,112.7
2021,May,สงขลา,213.3
2021,May,สตูล,227.4333333333333
2021,May,สระแก้ว,175.0
2021,May,สุพรรณบุรี,117.93333333333334
2021,May,สุราษฎร์ธานี,108.9
2021,May,สุรินทร์,214.5
2021,May,หนองคาย,222.26666666666665
2021,May,อุดรธานี,0.8999999999999999
2021,May,อุตรดิตถ์,190.86666666666667
2021,May,อุบลราชธานี,139.4
2021,May,เชียงราย,121.6
2021,May,เชียงใหม่,210.5
2021,May,เพชรบุรี,59.133333333333326
2021,May,เพชรบูรณ์,143.9
2021,May,เลย,80.9
2021,May,แพร่,210.26666666666668
2021,May,แม่ฮ่องสอน,197.0666666666667
2021,Nov,Chok Chai,75.0
2021,Nov,Hua Hin,110.86666666666667
2021,Nov,Kabin Buri,21.96666666666667
2021,Nov,Khlong Yai,111.5
2021,Nov,Kosum Phisai,12.466666666666669
2021,Nov,Lampang,20.933333333333334
2021,Nov,Lamphun,25.066666666666663
2021,Nov,Lom Sak,16.5
2021,Nov,Lop Buri,82.06666666666666
2021,Nov,Mae Sariang,45.7
2021,Nov,Mae Sot,11.2
2021,Nov,Mukdahan,17.633333333333333
2021,Nov,Nakhon Phanom,9.933333333333334
2021,Nov,Nakhon Ratchasima,37.66666666666666
2021,Nov,Nakhon Sawan,65.39999999999999
2021,Nov,Nang Rong,50.53333333333333
2021,Nov,Narathiwat,993.6666666666666
2021,Nov,Nong Khai,14.533333333333331
2021,Nov,Phayao,15.833333333333334
2021,Nov,Phetchabun,23.066666666666663
2021,Nov,Phetchaburi,100.3
2021,Nov,Phitsanulok,22.066666666666663
2021,Nov,Prachin Buri,33.9
2021,Nov,Ranong,254.5333333333333
2021,Nov,Rayong,128.46666666666667
2021,Nov,Roi Et,20.866666666666667
2021,Nov,Sakon Nakhon,7.633333333333333
2021,Nov,Satun,289.6666666666667
2021,Nov,Songkhla,835.9666666666666
2021,Nov,Suphan Buri,54.23333333333334
2021,Nov,Surin,42.06666666666666
2021,Nov,Tha Tum,26.766666666666666
2021,Nov,Ubon Ratchathani,12.800000000000002
2021,Nov,Uttaradit,4.066666666666666
2021,Nov,Wichian Buri,47.8
2021,Nov,กรุงเทพมหานคร,64.9
2021,Nov,กาญจนบุรี,40.16666666666666
2021,Nov,กำแพงเพชร,42.53333333333334
2021,Nov,ขอนแก่น,0.0
2021,Nov,จันทบุรี,9.1
2021,Nov,ฉะเชิงเทรา,61.2
2021,Nov,ชลบุรี,66.13333333333334
2021,Nov,ชัยนาท,8.6
2021,Nov,ชัยภูมิ,35.266666666666666
2021,Nov,ชุมพร,1002.2
2021,Nov,ตรัง,0.1333333333333333
2021,Nov,ตราด,111.5
2021,Nov,ตาก,16.083333333333332
2021,Nov,นครพนม,0.0
2021,Nov,นครราชสีมา,23.0
2021,Nov,นครศรีธรรมราช,1012.3
2021,Nov,นครสวรรค์,25.7
2021,Nov,นราธิวาส,993.6666666666666
2021,Nov,น่าน,6.5
2021,Nov,บุรีรัมย์,50.53333333333333
2021,Nov,ปทุมธานี,43.1
2021,Nov,ประจวบคีรีขันธ์,213.9
2021,Nov,ปราจีนบุรี,27.933333333333334
2021,Nov,ปัตตานี,765.7666666666668
2021,Nov,พระนครศรีอยุธยา,42.5
2021,Nov,พะเยา,15.833333333333334
2021,Nov,พังงา,0.4333333333333333
2021,Nov,พัทลุง,744.1
2021,Nov,พิจิตร,0.0
2021,Nov,พิษณุโลก,22.066666666666663
2021,Nov,ภูเก็ต,163.91666666666669
2021,Nov,มหาสารคาม,12.466666666666669
2021,Nov,มุกดาหาร,17.633333333333333
2021,Nov,ยะลา,289.9
2021,Nov,ระนอง,254.5333333333333
2021,Nov,ระยอง,134.5
2021,Nov,ราชบุรี,0.0
2021,Nov,ร้อยเอ็ด,0.0
2021,Nov,ลพบุรี,43.416666666666664
2021,Nov,ลำปาง,20.933333333333334
2021,Nov,ลำพูน,25.066666666666663
2021,Nov,ศรีสะเกษ,0.1
2021,Nov,สกลนคร,0.0
2021,Nov,สงขลา,750.8
2021,Nov,สตูล,289.6666666666667
2021,Nov,สระแก้ว,49.03333333333334
2021,Nov,สุพรรณบุรี,54.23333333333334
2021,Nov,สุราษฎร์ธานี,371.35
2021,Nov,สุรินทร์,16.8
2021,Nov,หนองคาย,14.533333333333331
2021,Nov,อุดรธานี,1.1333333333333333
2021,Nov,อุตรดิตถ์,4.066666666666666
2021,Nov,อุบลราชธานี,0.0
2021,Nov,เชียงราย,77.8
2021,Nov,เชียงใหม่,21.4
2021,Nov,เพชรบุรี,100.3
2021,Nov,เพชรบูรณ์,29.12222222222222
2021,Nov,เลย,5.6
2021,Nov,แพร่,9.933333333333334
2021,Nov,แม่ฮ่องสอน,45.7
2021,Oct,Chok Chai,304.0
2021,Oct,Hua Hin,256.4
2021,Oct,Kabin Buri,181.4
2021,Oct,Khlong Yai,405.45
2021,Oct,Kosum Phisai,120.9
2021,Oct,Lampang,186.55
2021,Oct,Lamphun,161.35
2021,Oct,Lom Sak,158.75
2021,Oct,Lop Buri,94.4
2021,Oct,Mae Sariang,109.65
2021,Oct,Mae Sot,141.5
2021,Oct,Mukdahan,71.65
2021,Oct,Nakhon Phanom,132.85
2021,Oct,Nakhon Ratchasima,262.35
2021,Oct,Nakhon Sawan,133.05
2021,Oct,Nang Rong,203.2
2021,Oct,Narathiwat,108.2
2021,Oct,Nong Khai,45.6
2021,Oct,Phayao,205.15
2021,Oct,Phetchabun,182.55
2021,Oct,Phetchaburi,216.65
2021,Oct,Phitsanulok,272.25
2021,Oct,Prachin Buri,218.6
2021,Oct,Ranong,317.75
2021,Oct,Rayong,258.25
2021,Oct,Roi Et,47.8
2021,Oct,Sakon Nakhon,46.7
2021,Oct,Satun,342.1
2021,Oct,Songkhla,206.1
2021,Oct,Suphan Buri,181.2
2021,Oct,Surin,91.95
2021,Oct,Tha Tum,27.7
2021,Oct,Ubon Ratchathani,175.65
2021,Oct,Uttaradit,232.05
2021,Oct,Wichian Buri,160.14999999999998
2021,Oct,กรุงเทพมหานคร,328.0
2021,Oct,กาญจนบุรี,258.54999999999995
2021,Oct,กำแพงเพชร,235.4
2021,Oct,ขอนแก่น,125.6
2021,Oct,จันทบุรี,688.0
2021,Oct,ฉะเชิงเทรา,276.5
2021,Oct,ชลบุรี,171.9
2021,Oct,ชัยนาท,223.2
2021,Oct,ชัยภูมิ,82.75
2021,Oct,ชุมพร,384.4
2021,Oct,ตรัง,0.8
2021,Oct,ตราด,405.45
2021,Oct,ตาก,181.47500000000002
2021,Oct,นครพนม,308.1
2021,Oct,นครราชสีมา,138.4
2021,Oct,นครศรีธรรมราช,245.6
2021,Oct,นครสวรรค์,134.0
2021,Oct,นราธิวาส,108.2
2021,Oct,น่าน,123.5
2021,Oct,บุรีรัมย์,203.2
2021,Oct,ปทุมธานี,209.1
2021,Oct,ประจวบคีรีขันธ์,341.8
2021,Oct,ปราจีนบุรี,200.0
2021,Oct,ปัตตานี,188.3
2021,Oct,พระนครศรีอยุธยา,282.6
2021,Oct,พะเยา,205.15
2021,Oct,พังงา,0.6499999999999999
2021,Oct,พัทลุง,327.1
2021,Oct,พิจิตร,0.0
2021,Oct,พิษณุโลก,272.25
2021,Oct,ภูเก็ต,297.6
2021,Oct,มหาสารคาม,120.9
2021,Oct,มุกดาหาร,71.65
2021,Oct,ยะลา,88.2
2021,Oct,ระนอง,317.75
2021,Oct,ระยอง,288.0
2021,Oct,ราชบุรี,0.0
2021,Oct,ร้อยเอ็ด,147.9
2021,Oct,ลพบุรี,153.46249999999998
2021,Oct,ลำปาง,186.55
2021,Oct,ลำพูน,161.35
2021,Oct,ศรีสะเกษ,249.0
2021,Oct,สกลนคร,252.6
2021,Oct,สงขลา,156.7
2021,Oct,สตูล,342.1
2021,Oct,สระแก้ว,144.65
2021,Oct,สุพรรณบุรี,181.2
2021,Oct,สุราษฎร์ธานี,106.95
2021,Oct,สุรินทร์,262.3
2021,Oct,หนองคาย,45.6
2021,Oct,อุดรธานี,1.0
2021,Oct,อุตรดิตถ์,232.05
2021,Oct,อุบลราชธานี,186.7
2021,Oct,เชียงราย,210.0
2021,Oct,เชียงใหม่,195.6
2021,Oct,เพชรบุรี,216.65
2021,Oct,เพชรบูรณ์,167.14999999999998
2021,Oct,เลย,280.6
2021,Oct,แพร่,125.85
2021,Oct,แม่ฮ่องสอน,109.65
2021,Sep,Chok Chai,230.23333333333332
2021,Sep,Hua Hin,59.9
2021,Sep,Kabin Buri,362.4
2021,Sep,Khlong Yai,1099.9666666666667
2021,Sep,Kosum Phisai,256.0
2021,Sep,Lampang,393.8
2021,Sep,Lamphun,322.8333333333333
2021,Sep,Lom Sak,261.90000000000003
2021,Sep,Lop Buri,303.4
2021,Sep,Mae Sariang,297.2
2021,Sep,Mae Sot,308.3333333333333
2021,Sep,Mukdahan,463.4
2021,Sep,Nakhon Phanom,473.26666666666665
2021,Sep,Nakhon Ratchasima,236.33333333333331
2021,Sep,Nakhon Sawan,234.2
2021,Sep,Nang Rong,254.46666666666667
2021,Sep,Narathiwat,209.6
2021,Sep,Nong Khai,395.7
2021,Sep,Phayao,331.53333333333336
2021,Sep,Phetchabun,252.2
2021,Sep,Phetchaburi,129.03333333333333
2021,Sep,Phitsanulok,285.03333333333336
2021,Sep,Prachin Buri,445.8
2021,Sep,Ranong,829.5
2021,Sep,Rayong,319.40000000000003
2021,Sep,Roi Et,341.1666666666667
2021,Sep,Sakon Nakhon,387.2
2021,Sep,Satun,408.7
2021,Sep,Songkhla,154.96666666666667
2021,Sep,Suphan Buri,208.83333333333331
2021,Sep,Surin,412.3666666666666
2021,Sep,Tha Tum,27.633333333333336
2021,Sep,Ubon Ratchathani,585.5333333333333
2021,Sep,Uttaradit,359.6666666666667
2021,Sep,Wichian Buri,384.4666666666667
2021,Sep,กรุงเทพมหานคร,252.9
2021,Sep,กาญจนบุรี,151.33333333333334
2021,Sep,กำแพงเพชร,331.8333333333333
2021,Sep,ขอนแก่น,413.8333333333333
2021,Sep,จันทบุรี,568.5
2021,Sep,ฉะเชิงเทรา,0.0
2021,Sep,ชลบุรี,328.1333333333333
2021,Sep,ชัยนาท,0.0
2021,Sep,ชัยภูมิ,394.6333333333334
2021,Sep,ชุมพร,188.5
2021,Sep,ตรัง,0.1666666666666666
2021,Sep,ตราด,1099.9666666666667
2021,Sep,ตาก,171.75
2021,Sep,นครพนม,473.26666666666665
2021,Sep,นครราชสีมา,233.28333333333333
2021,Sep,นครศรีธรรมราช,0.0
2021,Sep,นครสวรรค์,234.2
2021,Sep,นราธิวาส,209.6
2021,Sep,น่าน,274.93333333333334
2021,Sep,บุรีรัมย์,254.46666666666667
2021,Sep,ปทุมธานี,0.0
2021,Sep,ประจวบคีรีขันธ์,59.9
2021,Sep,ปราจีนบุรี,404.1000000000001
2021,Sep,ปัตตานี,169.23333333333332
2021,Sep,พระนครศรีอยุธยา,0.0
2021,Sep,พะเยา,331.53333333333336
2021,Sep,พังงา,0.3
2021,Sep,พัทลุง,0.0
2021,Sep,พิจิตร,0.0
2021,Sep,พิษณุโลก,285.03333333333336
2021,Sep,ภูเก็ต,512.35
2021,Sep,มหาสารคาม,256.0
2021,Sep,มุกดาหาร,463.4
2021,Sep,ยะลา,0.0
2021,Sep,ระนอง,829.5
2021,Sep,ระยอง,319.40000000000003
2021,Sep,ราชบุรี,0.0
2021,Sep,ร้อยเอ็ด,341.1666666666667
2021,Sep,ลพบุรี,313.90000000000003
2021,Sep,ลำปาง,393.8
2021,Sep,ลำพูน,322.8333333333333
2021,Sep,ศรีสะเกษ,0.0
2021,Sep,สกลนคร,387.2
2021,Sep,สงขลา,154.96666666666667
2021,Sep,สตูล,408.7
2021,Sep,สระแก้ว,280.40000000000003
2021,Sep,สุพรรณบุรี,208.83333333333331
2021,Sep,สุราษฎร์ธานี,0.2
2021,Sep,สุรินทร์,412.3666666666666
2021,Sep,หนองคาย,395.7
2021,Sep,อุดรธานี,0.1333333333333333
2021,Sep,อุตรดิตถ์,359.6666666666667
2021,Sep,อุบลราชธานี,585.5333333333333
2021,Sep,เชียงราย,262.6666666666667
2021,Sep,เชียงใหม่,407.6666666666667
2021,Sep,เพชรบุรี,129.03333333333333
2021,Sep,เพชรบูรณ์,299.5222222222222
2021,Sep,เลย,305.1666666666667
2021,Sep,แพร่,303.1
2021,Sep,แม่ฮ่องสอน,297.2
2022,Apr,Chok Chai,87.75
2022,Apr,Hua Hin,34.099999999999994
2022,Apr,Kabin Buri,132.0
2022,Apr,Khlong Yai,212.8
2022,Apr,Kosum Phisai,91.8
2022,Apr,Lampang,72.6
2022,Apr,Lamphun,48.400000000000006
2022,Apr,Lom Sak,47.3
2022,Apr,Lop Buri,70.9
2022,Apr,Mae Sariang,96.8
2022,Apr,Mae Sot,70.35
2022,Apr,Mukdahan,63.2
2022,Apr,Nakhon Phanom,171.85000000000002
2022,Apr,Nakhon Ratchasima,89.0
2022,Apr,Nakhon Sawan,160.3
2022,Apr,Nang Rong,160.9
2022,Apr,Narathiwat,178.14999999999998
2022,Apr,Nong Khai,142.45
2022,Apr,Phayao,178.05
2022,Apr,Phetchabun,63.7
2022,Apr,Phetchaburi,37.7
2022,Apr,Phitsanulok,78.2
2022,Apr,Prachin Buri,83.19999999999999
2022,Apr,Ranong,242.0
2022,Apr,Rayong,90.25
2022,Apr,Roi Et,154.7
2022,Apr,Sakon Nakhon,113.5
2022,Apr,Satun,295.54999999999995
2022,Apr,Songkhla,162.7
2022,Apr,Suphan Buri,130.95
2022,Apr,Surin,171.6
2022,Apr,Tha Tum,28.5
2022,Apr,Ubon Ratchathani,90.4
2022,Apr,Uttaradit,88.3
2022,Apr,Wichian Buri,106.95
2022,Apr,กรุงเทพมหานคร,145.35
2022,Apr,กาญจนบุรี,77.55
2022,Apr,กำแพงเพชร,147.35
2022,Apr,ขอนแก่น,140.45
2022,Apr,จันทบุรี,165.25
2022,Apr,ฉะเชิงเทรา,0.0
2022,Apr,ชลบุรี,139.9
2022,Apr,ชัยนาท,0.0
2022,Apr,ชัยภูมิ,76.25
2022,Apr,ชุมพร,130.65
2022,Apr,ตรัง,0.0
2022,Apr,ตราด,212.8
2022,Apr,ตาก,12.175
2022,Apr,นครพนม,171.85000000000002
2022,Apr,นครราชสีมา,88.375
2022,Apr,นครศรีธรรมราช,0.0
2022,Apr,นครสวรรค์,160.3
2022,Apr,นราธิวาส,178.14999999999998
2022,Apr,น่าน,91.4
2022,Apr,บุรีรัมย์,160.9
2022,Apr,ปทุมธานี,0.0
2022,Apr,ประจวบคีรีขันธ์,34.099999999999994
2022,Apr,ปราจีนบุรี,107.6
2022,Apr,ปัตตานี,78.5
2022,Apr,พระนครศรีอยุธยา,0.0
2022,Apr,พะเยา,178.05
2022,Apr,พังงา,0.0
2022,Apr,พัทลุง,0.0
2022,Apr,พิจิตร,0.0
2022,Apr,พิษณุโลก,78.2
2022,Apr,ภูเก็ต,153.4
2022,Apr,มหาสารคาม,91.8
2022,Apr,มุกดาหาร,63.2
2022,Apr,ยะลา,0.0
2022,Apr,ระนอง,242.0
2022,Apr,ระยอง,90.25
2022,Apr,ราชบุรี,0.0
2022,Apr,ร้อยเอ็ด,154.7
2022,Apr,ลพบุรี,88.4125
2022,Apr,ลำปาง,72.6
2022,Apr,ลำพูน,48.400000000000006
2022,Apr,ศรีสะเกษ,0.0
2022,Apr,สกลนคร,113.5
2022,Apr,สงขลา,162.7
2022,Apr,สตูล,295.54999999999995
2022,Apr,สระแก้ว,96.35
2022,Apr,สุพรรณบุรี,130.95
2022,Apr,สุราษฎร์ธานี,0.0
2022,Apr,สุรินทร์,171.6
2022,Apr,หนองคาย,142.45
2022,Apr,อุดรธานี,0.0
2022,Apr,อุตรดิตถ์,88.3
2022,Apr,อุบลราชธานี,90.4
2022,Apr,เชียงราย,146.5
2022,Apr,เชียงใหม่,140.95
2022,Apr,เพชรบุรี,37.7
2022,Apr,เพชรบูรณ์,72.64999999999999
2022,Apr,เลย,89.05
2022,Apr,แพร่,60.650000000000006
2022,Apr,แม่ฮ่องสอน,96.8
2022,Aug,Chok Chai,200.2
2022,Aug,Hua Hin,75.1
2022,Aug,Kabin Buri,365.1
2022,Aug,Khlong Yai,1011.9
2022,Aug,Kosum Phisai,336.4
2022,Aug,Lampang,203.0
2022,Aug,Lamphun,312.1
2022,Aug,Lom Sak,165.4
2022,Aug,Lop Buri,303.9
2022,Aug,Mae Sariang,233.0
2022,Aug,Mae Sot,319.2
2022,Aug,Mukdahan,373.9
2022,Aug,Nakhon Phanom,560.8
2022,Aug,Nakhon Ratchasima,125.2
2022,Aug,Nakhon Sawan,233.2
2022,Aug,Nang Rong,212.8
2022,Aug,Narathiwat,232.1
2022,Aug,Nong Khai,329.6
2022,Aug,Phayao,157.6
2022,Aug,Phetchabun,209.0
2022,Aug,Phetchaburi,108.0
2022,Aug,Phitsanulok,312.1
2022,Aug,Prachin Buri,600.6
2022,Aug,Ranong,394.6
2022,Aug,Rayong,205.5
2022,Aug,Roi Et,241.9
2022,Aug,Sakon Nakhon,182.4
2022,Aug,Satun,133.3
2022,Aug,Songkhla,42.9
2022,Aug,Suphan Buri,223.5
2022,Aug,Surin,328.1
2022,Aug,Tha Tum,27.9
2022,Aug,Ubon Ratchathani,557.2
2022,Aug,Uttaradit,254.8
2022,Aug,Wichian Buri,228.5
2022,Aug,กรุงเทพมหานคร,183.6
2022,Aug,กาญจนบุรี,101.4
2022,Aug,กำแพงเพชร,265.8
2022,Aug,ขอนแก่น,272.7
2022,Aug,จันทบุรี,583.0
2022,Aug,ฉะเชิงเทรา,188.8
2022,Aug,ชลบุรี,187.2
2022,Aug,ชัยนาท,173.0
2022,Aug,ชัยภูมิ,205.1
2022,Aug,ชุมพร,57.0
2022,Aug,ตรัง,0.3
2022,Aug,ตราด,1011.9
2022,Aug,ตาก,117.85
2022,Aug,นครพนม,560.8
2022,Aug,นครราชสีมา,162.7
2022,Aug,นครศรีธรรมราช,229.7
2022,Aug,นครสวรรค์,233.2
2022,Aug,นราธิวาส,232.1
2022,Aug,น่าน,245.4
2022,Aug,บุรีรัมย์,212.8
2022,Aug,ปทุมธานี,182.6
2022,Aug,ประจวบคีรีขันธ์,75.1
2022,Aug,ปราจีนบุรี,482.85
2022,Aug,ปัตตานี,198.0
2022,Aug,พระนครศรีอยุธยา,124.0
2022,Aug,พะเยา,157.6
2022,Aug,พังงา,0.1
2022,Aug,พัทลุง,58.3
2022,Aug,พิจิตร,0.0
2022,Aug,พิษณุโลก,312.1
2022,Aug,ภูเก็ต,428.45
2022,Aug,มหาสารคาม,336.4
2022,Aug,มุกดาหาร,373.9
2022,Aug,ยะลา,204.2
2022,Aug,ระนอง,394.6
2022,Aug,ระยอง,205.5
2022,Aug,ราชบุรี,0.0
2022,Aug,ร้อยเอ็ด,241.9
2022,Aug,ลพบุรี,203.175
2022,Aug,ลำปาง,203.0
2022,Aug,ลำพูน,312.1
2022,Aug,ศรีสะเกษ,170.2
2022,Aug,สกลนคร,182.4
2022,Aug,สงขลา,42.9
2022,Aug,สตูล,133.3
2022,Aug,สระแก้ว,371.3
2022,Aug,สุพรรณบุรี,223.5
2022,Aug,สุราษฎร์ธานี,0.4
2022,Aug,สุรินทร์,328.1
2022,Aug,หนองคาย,329.6
2022,Aug,อุดรธานี,0.2
2022,Aug,อุตรดิตถ์,254.8
2022,Aug,อุบลราชธานี,557.2
2022,Aug,เชียงราย,505.8
2022,Aug,เชียงใหม่,262.1
2022,Aug,เพชรบุรี,108.0
2022,Aug,เพชรบูรณ์,200.96666666666667
2022,Aug,เลย,237.9
2022,Aug,แพร่,193.0
2022,Aug,แม่ฮ่องสอน,233.0
2022,Dec,Chok Chai,0.1
2022,Dec,Hua Hin,0.0
2022,Dec,Kabin Buri,0.6
2022,Dec,Khlong Yai,1.2
2022,Dec,Kosum Phisai,0.0
2022,Dec,Lampang,8.1
2022,Dec,Lamphun,8.4
2022,Dec,Lom Sak,0.0
2022,Dec,Lop Buri,0.0
2022,Dec,Mae Sariang,17.5
2022,Dec,Mae Sot,0.0
2022,Dec,Mukdahan,0.0
2022,Dec,Nakhon Phanom,0.0
2022,Dec,Nakhon Ratchasima,0.0
2022,Dec,Nakhon Sawan,0.3
2022,Dec,Nang Rong,0.0
2022,Dec,Narathiwat,1324.6
2022,Dec,Nong Khai,0.0
2022,Dec,Phayao,16.8
2022,Dec,Phetchabun,0.0
2022,Dec,Phetchaburi,0.5
2022,Dec,Phitsanulok,38.8
